keyword,surface,type,rank_group,rank_absolute,title,domain,url,phone,cid,rating_value,rating_votes,is_lmhg
child therapy Louisville KY,organic_mobile,local_pack,3,3,Family & Childrens Mental Health,google.com,https://www.google.com/searchviewer/10?sca_esv=a78620cd9f0e6757&hl=en&gl=US&output=search&svid=CAwSGxIZCgNwdnESEkNnc3ZaeTh4ZEdaNmFHaDBNZxgK,+15025611112,11781362370382299607,4.3,20,0
child therapy Louisville KY,organic_mobile,organic,1,4,"Therapy for Kids, Child Therapist, ...",creativefamilycounseling.org,https://creativefamilycounseling.org/therapy-for-kids/,,,,,0
child therapy Louisville KY,organic_mobile,organic,2,5,"Pediatric Psychology in Louisville, KY - ProviderMatch",providers.nortonchildrens.com,https://providers.nortonchildrens.com/specialty/Pediatric%20Psychology/near/Louisville%2C%20KY?page=1,,,,,0
child therapy Louisville KY,organic_mobile,organic,3,6,Therapy for Kids | Child Therapist in Louisville,meridianbhservices.com,https://meridianbhservices.com/therapy-for-kids/,,,,,0
child therapy Louisville KY,organic_mobile,organic,4,7,"Child Therapist Louisville, KY | Counseling for Kids",innovativefamilytherapy.com,https://innovativefamilytherapy.com/louisville-child-therapist/,,,,,0
child therapy Louisville KY,organic_mobile,organic,5,8,"Find Child Therapists and Psychologists in Louisville, KY",psychologytoday.com,https://www.psychologytoday.com/us/therapists/ky/louisville?category=children-6-to-10,,,,,0
child therapy Louisville KY,organic_mobile,organic,6,9,"Pediatric Therapy in Louisville, KY | Speech, ABA & OT",kidtherapy.org,https://kidtherapy.org/locations/louisville-pediatric-therapy/,,,,,0
child therapy Louisville KY,organic_mobile,organic,7,10,Brock Family Therapy Center | Louisville Family Therapy and ...,brockfamilytherapycenter.com,https://www.brockfamilytherapycenter.com/,,,,,0
child therapy Louisville KY,organic_mobile,organic,8,11,"Children's Behavioral Health in Louisville, KY",kaplanbarron.com,https://kaplanbarron.com/pediatric-services/behavioral-health-and-behavior-disorders/,,,,,0
child therapy Louisville KY,organic_mobile,organic,9,13,The Child Within: Therapist for Young Child in Louisville,childwithintherapy.com,https://www.childwithintherapy.com/,,,,,0
child therapy Louisville KY,organic_mobile,organic,10,14,"Child Counseling | Groupworks | Louisville, KY",groupworksky.com,https://groupworksky.com/childcounseling,,,,,0
mental health services Louisville KY,organic_mobile,organic,1,2,Community Mental Health Services,louisvilleky.gov,https://louisvilleky.gov/government/health-wellness/community-mental-health-services,,,,,0
mental health services Louisville KY,organic_mobile,organic,2,3,Mental and Behavioral Health | Louisville KY,uoflhealth.org,https://uoflhealth.org/services/mental-and-behavioral-health/,,,,,0
mental health services Louisville KY,organic_mobile,organic,3,4,Louisville Mental Health Group: Mental Health Clinic In Louisville,louisvillementalhealth.org,https://louisvillementalhealth.org/,,,,,1
mental health services Louisville KY,organic_mobile,organic,4,6,Kentucky and Indiana Mental Health Care,nortonhealthcare.com,https://nortonhealthcare.com/services-and-conditions/behavioral-health/,,,,,0
mental health services Louisville KY,organic_mobile,organic,5,9,Counseling Services - Family Health Centers,fhclouisville.org,https://www.fhclouisville.org/health_services/counseling-services/,,,,,0
mental health services Louisville KY,organic_mobile,organic,6,10,"Mental Health Treatment | The Brook Hospitals | Louisville, KY",thebrookhospitals.com,https://thebrookhospitals.com/,,,,,0
mental health services Louisville KY,organic_mobile,organic,7,11,Mental Health Services,campushealth.louisville.edu,https://campushealth.louisville.edu/services/mental-health-services,,,,,0
mental health services Louisville KY,organic_mobile,organic,8,12,Mental Health Services - Louisville | SpringHealth,springhealthbehavioral.com,https://springhealthbehavioral.com/mental-health-services-louisville-metropolitan-area/,,,,,0
therapist Louisville KY,organic_mobile,local_pack,1,1,Kentucky Counseling Center,kentuckycounselingcenter.com,http://kentuckycounselingcenter.com/,+18555910092,12572663660737329637,4.6,605,0
therapist Louisville KY,organic_mobile,local_pack,2,2,Evolved Counseling,evolvedcounselingcenter.com,https://evolvedcounselingcenter.com/,+15026899952,722961778310681613,4.6,67,0
therapist Louisville KY,organic_mobile,local_pack,3,3,Discovery502 Counseling,discovery502counseling.com,https://www.discovery502counseling.com/,+15026940377,3659523051043987812,5,1,0
therapist Louisville KY,organic_mobile,organic,1,4,"Find Therapists and Psychologists in Louisville, KY",psychologytoday.com,https://www.psychologytoday.com/us/therapists/ky/louisville,,,,,0
therapist Louisville KY,organic_mobile,organic,2,6,"Find Therapists & Therapy Clinicians in Louisville, Kentucky",lifestance.com,https://lifestance.com/provider/therapist/ky/louisville/,,,,,0
therapist Louisville KY,organic_mobile,organic,3,8,"New Hope Counseling, Licensed Therapists Louisville Kentucky",newhopecounselingsite.com,https://newhopecounselingsite.com/,,,,,0
therapist Louisville KY,organic_mobile,organic,4,9,"Therapist in Louisville, KY | Michael A. RoBards, LCSW",michaelarobards.com,https://www.michaelarobards.com/,,,,,0
therapist Louisville KY,organic_mobile,organic,5,10,Louisville Health & Healing: Private Therapy Louisville KY,louisvillehealthandhealing.com,https://www.louisvillehealthandhealing.com/,,,,,0
therapist Louisville KY,organic_mobile,organic,6,11,Louisville Therapist: Expert Psychiatrist & Counselors | KCC,kentuckycounselingcenter.com,https://kentuckycounselingcenter.com/kentucky-counseling-center/louisville/,,,,,0
therapist Louisville KY,organic_mobile,organic,7,12,"Licensed Therapists Louisville, KY | Mental Health Counseling",innovativefamilytherapy.com,https://innovativefamilytherapy.com/,,,,,0
therapist Louisville KY,organic_mobile,organic,8,13,Bridge Counseling & Wellness | Counseling & Therapy Services,bridgemindbody.com,https://www.bridgemindbody.com/,,,,,0
therapist Louisville KY,organic_mobile,organic,9,14,Northstar Counseling Center,northstarcounselingcenter.com,https://northstarcounselingcenter.com/,,,,,0
therapist Louisville KY,organic_mobile,organic,10,15,"TOP 10 BEST Therapist in Louisville, KY - Updated 2026",m.yelp.com,https://m.yelp.com/search?find_desc=Therapist&find_loc=Louisville%2C+KY,,,4,107,0
individual therapy Louisville KY,organic,local_pack,1,1,Evolved Counseling,evolvedcounselingcenter.com,https://evolvedcounselingcenter.com/,(502) 689-9952,722961778310681613,4.6,67,0
individual therapy Louisville KY,organic,local_pack,2,2,Louisville Center for Therapy and Personal Sustainability,lctps.org,http://www.lctps.org/,(502) 694-0919,18341569579325599505,5,20,0
individual therapy Louisville KY,organic,local_pack,3,3,Core Counseling,thecorecounseling.com,http://www.thecorecounseling.com/,(502) 533-5288,3210137482875415687,5,47,0
individual therapy Louisville KY,organic,organic,1,4,"Individual Therapy Louisville, KY | Trained Psychologists",louisvillegracepsychological.com,https://louisvillegracepsychological.com/individual-therapy/,,,,,0
individual therapy Louisville KY,organic,organic,2,5,"Creative Family Counseling, Therapy in Louisville, KY",creativefamilycounseling.org,https://creativefamilycounseling.org/individual-therapy/,,,,,0
individual therapy Louisville KY,organic,organic,3,6,Northstar Counseling Center,northstarcounselingcenter.com,https://northstarcounselingcenter.com/,,,,,0
individual therapy Louisville KY,organic,organic,4,7,"Individual Counseling, Licensed Therapist Louisville KY",newhopecounselingsite.com,https://newhopecounselingsite.com/services/individual-counseling/,,,,,0
individual therapy Louisville KY,organic,organic,5,8,"Find Therapists & Therapy Clinicians in Louisville, Kentucky",lifestance.com,https://lifestance.com/provider/therapist/ky/louisville/,,,,,0
individual therapy Louisville KY,organic,organic,6,9,Bridge Counseling & Wellness | Counseling & Therapy Services,bridgemindbody.com,https://www.bridgemindbody.com/,,,,,0
individual therapy Louisville KY,organic,organic,7,10,"Licensed Therapists Louisville, KY | Mental Health Counseling",innovativefamilytherapy.com,https://innovativefamilytherapy.com/,,,,,0
individual therapy Louisville KY,organic,organic,8,11,Counseling Resources,namilouisville.org,https://namilouisville.org/counseling-resources,,,,,0
individual therapy Louisville KY,organic,organic,9,12,"Therapist in Louisville, KY | Michael A. RoBards, LCSW",michaelarobards.com,https://www.michaelarobards.com/,,,,,0
individual therapy Louisville KY,organic,organic,10,14,"Therapist in Louisville, KY | Michael A. RoBards, LCSW",michaelarobards.com,https://www.michaelarobards.com/,,,,,0
individual therapy Louisville KY,organic,organic,11,15,"Renew Counseling Services | Online Therapy | Louisville, KY",renewcounselingservices.org,https://www.renewcounselingservices.org/,,,,,0
individual therapy Louisville KY,organic,organic,12,16,"Group Therapy and Support Groups in Louisville, KY",psychologytoday.com,https://www.psychologytoday.com/us/groups/ky/louisville,,,,,0
individual therapy Louisville KY,organic,organic,13,17,"New Hope Counseling, Licensed Therapists Louisville Kentucky",newhopecounselingsite.com,https://newhopecounselingsite.com/,,,,,0
individual therapy Louisville KY,organic,organic,14,18,"Louisville, KY Depression Therapists - Kentucky",findatherapist.com,https://www.findatherapist.com/local/kentucky/louisville/depression/,,,,,0
individual therapy Louisville KY,organic,organic,15,19,Individual Therapy,louisvillementalhealth.org,https://louisvillementalhealth.org/individual-therapy/,,,,,1
individual therapy Louisville KY,organic,organic,16,20,"Licensed Therapists Louisville, KY | Mental Health Counseling",innovativefamilytherapy.com,https://innovativefamilytherapy.com/,,,,,0
individual therapy Louisville KY,organic,organic,17,21,"Best Life Mental Health Services, LLC | Therapy in Louisville, KY",bestlifelouisville.com,https://www.bestlifelouisville.com/,,,,,0
individual therapy Louisville KY,organic,organic,18,22,Revive Counseling & Wellness: Welcome,revivecounselingwellness.com,https://www.revivecounselingwellness.com/,,,,,0
individual therapy Louisville KY,organic,organic,19,23,"The 10 BEST Therapists in Louisville, KY (for 2026)",therapyden.com,https://www.therapyden.com/therapists/us/ky/louisville-1,,,,,0
group therapy Louisville KY,organic_mobile,local_pack,1,1,Groupworks Psychological Services,groupworksky.com,http://www.groupworksky.com/,+15024094204,2916720530744819884,5,6,0
group therapy Louisville KY,organic_mobile,local_pack,2,2,Louisville Center for Therapy and Personal Sustainability,lctps.org,http://www.lctps.org/,+15026940919,18341569579325599505,5,20,0
group therapy Louisville KY,organic_mobile,local_pack,3,3,Louisville Mental Health Group,louisvillementalhealth.org,https://louisvillementalhealth.org/,+15024161416,2768315829466915400,4.4,19,1
group therapy Louisville KY,organic_mobile,organic,1,4,"Group Therapy and Support Groups in Louisville, KY",psychologytoday.com,https://www.psychologytoday.com/us/groups/ky/louisville,,,,,0
group therapy Louisville KY,organic_mobile,organic,2,5,Groupworks Psychological Services,groupworksky.com,https://groupworksky.com/,,,,,0
group therapy Louisville KY,organic_mobile,organic,3,6,Group Therapy - College of Arts & Sciences - University of Louisville,artsandsciences.louisville.edu,https://artsandsciences.louisville.edu/academics-programs/academic-departments/psychological-and-brain-sciences/services/psychological-services-center/group-therapy,,,,,0
group therapy Louisville KY,organic_mobile,organic,4,7,Our Group Therapy Service,louisvillementalhealth.org,https://louisvillementalhealth.org/group-therapy/,,,,,1
group therapy Louisville KY,organic_mobile,organic,5,8,NAMI Louisville's Support Groups,namilouisville.org,https://namilouisville.org/support-groups,,,,,0
group therapy Louisville KY,organic_mobile,organic,6,9,"TOP 10 BEST Group Counseling in Louisville, KY - Updated 2026",m.yelp.com,https://m.yelp.com/search?find_desc=Group+Counseling&find_loc=Louisville%2C+KY,,,,,0
group therapy Louisville KY,organic_mobile,organic,7,10,"Find Group Therapy | Support Groups in Louisville, Kentucky",lifestance.com,https://lifestance.com/services/group-therapy/ky/louisville/,,,,,0
group therapy Louisville KY,organic_mobile,organic,8,11,Group Therapy,kilgorecounseling.org,https://kilgorecounseling.org/services/counseling/group-therapy/,,,,,0
group therapy Louisville KY,organic_mobile,organic,9,12,Group Therapy,mandalalouisville.com,https://mandalalouisville.com/group-therapy,,,,,0
group therapy Louisville KY,organic_mobile,organic,10,13,"Group Counseling | Groupworks | Louisville, KY",groupworksky.com,https://groupworksky.com/group-counseling,,,,,0
therapy Louisville KY,local_finder,local_pack,1,1,Kentucky Counseling Center,kentuckycounselingcenter.com,http://kentuckycounselingcenter.com/,(855) 591-0092,12572663660737329637,4.6,605,0
therapy Louisville KY,local_finder,local_pack,2,2,Louisville Center for Therapy and Personal Sustainability,lctps.org,http://www.lctps.org/,(502) 694-0919,18341569579325599505,5,20,0
therapy Louisville KY,local_finder,local_pack,3,3,Bridge Counseling and Wellness,bridgemindbody.com,http://www.bridgemindbody.com/,(502) 694-9488,4593127249481427181,4.3,20,0
therapy Louisville KY,local_finder,local_pack,4,4,Evolved Counseling,evolvedcounselingcenter.com,https://evolvedcounselingcenter.com/,(502) 689-9952,722961778310681613,4.6,67,0
therapy Louisville KY,local_finder,local_pack,5,5,Discovery502 Counseling,discovery502counseling.com,https://www.discovery502counseling.com/,(502) 694-0377,3659523051043987812,5,1,0
therapy Louisville KY,local_finder,local_pack,6,6,Thriveworks Counseling & Therapy Louisville,thriveworks.com,https://thriveworks.com/louisville-counseling/?utm_source=GMBlisting&utm_medium=organic&field:8499441=GMB,(502) 289-6746,12344539005794056131,5,2,0
therapy Louisville KY,local_finder,local_pack,7,7,Rehab Counseling Therapy,sober-initiative.com,https://www.sober-initiative.com/?#louisville,(502) 632-6878,17690092642257558595,5,1,0
therapy Louisville KY,local_finder,local_pack,8,8,Blue Moon Therapy,bluemoontherapygroup.com,https://www.bluemoontherapygroup.com/,(502) 836-0759,3281283209690975545,4.5,13,0
therapy Louisville KY,local_finder,local_pack,9,9,Revelation Counseling Center,rcclouisville.com,http://www.rcclouisville.com/,(502) 224-4478,17246625085606750563,4.8,45,0
therapy Louisville KY,local_finder,local_pack,10,10,Core Counseling,thecorecounseling.com,http://www.thecorecounseling.com/,(502) 533-5288,3210137482875415687,5,47,0
therapy Louisville KY,local_finder,local_pack,11,11,Louisville Addiction Center,louisvilleaddictioncenter.com,https://louisvilleaddictioncenter.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,(502) 586-4445,1773128703860624753,4.9,62,0
therapy Louisville KY,local_finder,local_pack,12,12,"Avenues Unlimited Counseling Center, Inc.",avenuesunlimited.com,https://www.avenuesunlimited.com/,(502) 459-9635,4664746409427207013,5,1,0
therapy Louisville KY,local_finder,local_pack,13,13,Four Pillars Therapy and Lymphatics,fourpillarstherapyandlymphatics.clientsecure.me,https://fourpillarstherapyandlymphatics.clientsecure.me/,(269) 501-3964,1908787931164324832,5,21,0
therapy Louisville KY,local_finder,local_pack,14,14,Family Health Centers West Market Counseling Center,fhclouisville.org,http://www.fhclouisville.org/,(502) 772-8370,11175044448394009256,4.9,19,0
